educ,delta,p,transition,age,effect,cc,rate_effect,cc_total
basic,-0.0125515,0.04325105,HD,92.5,-0.15205152908004255,0.001908474767248154,0.6924266070508835,2.2572036839582784e-4
basic,-0.012651799999999998,0.044796,HD,92.75,-0.13958981216929878,0.001766062385603534,0.6924266070508835,2.088768786098447e-4
basic,-0.012741200000000001,0.0464007,HD,93,-0.12786745496653867,0.0016291848172196627,0.6924266070508835,1.9268800585608967e-4
basic,-0.0128186,0.0480675,HD,93.25,-0.11685919984668854,0.0014979713391547616,0.6924266070508835,1.771690400748375e-4
basic,-0.012883100000000001,0.049798850000000006,HD,93.5,-0.10653962301619274,0.0013725606172799128,0.6924266070508835,1.623363816461412e-4
basic,-0.012933300000000002,0.05159725,HD,93.75,-0.09688318687283348,0.0012530193207824175,0.6924266070508835,1.4819791571146372e-4
basic,-0.012968,0.05346529999999999,HD,94,-0.08786428261079497,0.0011394240168967893,0.6924266070508835,1.3476269808054283e-4
basic,-0.012985899999999995,0.05540565,HD,94.25,-0.07945727665948671,0.001031824248972428,0.6924266070508835,1.2203658837660751e-4
basic,-0.012985499999999997,0.05742125,HD,94.5,-0.0716365362058192,9.30236240900665e-4,0.6924266070508835,1.1002150544228068e-4
basic,-0.012965400000000002,0.0595149,HD,94.75,-0.06437647105327916,8.346666977941858e-4,0.6924266070508835,9.871824230900894e-5
basic,-0.012923900000000002,0.06168955,HD,95,-0.05765159400166022,7.450834357180567e-4,0.6924266070508835,8.812299249751662e-5
basic,-0.012859399999999993,0.0639483,HD,95.25,-0.051436555620992766,6.61443243352594e-4,0.6924266070508835,7.823064529050987e-5
basic,-0.012770100000000006,0.06629435,HD,95.5,-0.04570619641404963,5.836726988270555e-4,0.6924266070508835,6.903251688875975e-5
basic,-0.012654199999999997,0.0687309,HD,95.75,-0.04043558940989743,5.11680035510724e-4,0.6924266070508835,6.051775380965943e-5
basic,-0.012509800000000001,0.0712614,HD,96,-0.03560011300184406,4.453502936304689e-4,0.6924266070508835,5.267275945618441e-5
basic,-0.012334899999999996,0.07388924999999999,HD,96.25,-0.03117546851700749,3.8454628661043557e-4,0.6924266070508835,4.5481308408448425e-5
basic,-0.012127399999999997,0.07661799999999999,HD,96.5,-0.027137758000502103,3.2911044637528913e-4,0.6924266070508835,3.892476467260846e-5
basic,-0.011884999999999993,0.0794514,HD,96.75,-0.023463529676858993,2.7886405020946894e-4,0.6924266070508835,3.2981990239459815e-5
basic,-0.011605400000000002,0.0823931,HD,97,-0.02012981345385026,2.3361453705731384e-4,0.6924266070508835,2.763021040264092e-5
basic,-0.011286400000000002,0.085447,HD,97.25,-0.01711419485067733,1.9315764876268464e-4,0.6924266070508835,2.284526700871804e-5
basic,-0.010925299999999999,0.08861695,HD,97.5,-0.014394843925081023,1.572679883346877e-4,0.6924266070508835,1.860050175825074e-5
basic,-0.010519700000000007,0.09190704999999999,HD,97.75,-0.011950573494428513,1.2571644798933972e-4,0.6924266070508835,1.4868817466465846e-5
basic,-0.010066700000000012,0.09532135,HD,98,-0.009760880384256309,9.82598545641931e-5,0.6924266070508835,1.162145339900437e-5
basic,-0.0095639,0.09886395,HD,98.25,-0.007805983289682569,7.465564358419512e-5,0.6924266070508835,8.829720812578609e-6
basic,-0.009008199999999994,0.1025392,HD,98.5,-0.006066869341715785,5.4651572404044095e-5,0.6924266070508835,6.4637863010572755e-6
basic,-0.008396899999999999,0.10635135000000001,HD,98.75,-0.0045253213408185345,3.799867076671915e-5,0.6924266070508835,4.494203492343248e-6
basic,-0.007727100000000001,0.11030475000000001,HD,99,-0.0031639525820140253,2.444817799648058e-5,0.6924266070508835,2.8915508020729406e-6
basic,-0.006995600000000005,0.1144037,HD,99.25,-0.001966230933349595,1.3754965117340435e-5,0.6924266070508835,1.6268361766368267e-6
basic,-0.006199399999999994,0.1186528,HD,99.5,-9.165014228435875e-4,5.681758920776531e-6,0.6924266070508835,6.719966848622218e-7
basic,0,1,HD,99.75,-7.929546939656438e-4,-0,0.6924266070508835,-0
basic,-7.339e-4,0.00101965,HU,40,-30.637589452771238,0.022484926899388812,0.6924266070508835,0.0026593518919830563
basic,-7.474e-4,0.0010424,HU,40.25,-30.3932528488387,0.022715917179222042,0.6924266070508835,0.0026866717245292273
basic,-7.610000000000001e-4,0.0010655,HU,40.5,-30.149301498339454,0.022943618440236326,0.6924266070508835,0.0027136025561034106
basic,-7.748999999999999e-4,0.00108905,HU,40.75,-29.905742426843737,0.02317395980656121,0.6924266070508835,0.0027408456399292554
basic,-7.888999999999999e-4,0.00111305,HU,41,-29.662581232296272,0.02340081033415853,0.6924266070508835,0.0027676758530076747
basic,-8.032e-4,0.0011375,HU,41.25,-29.41982361800982,0.023630002329985487,0.6924266070508835,0.0027947829977387683
basic,-8.175e-4,0.00116235,HU,41.5,-29.177473930037685,0.02385258493780581,0.6924266070508835,0.0028211084326346934
basic,-8.320000000000001e-4,0.0011876999999999999,HU,41.75,-28.935542450498804,0.024074371318815006,0.6924266070508835,0.0028473396956755757
basic,-8.467000000000001e-4,0.00121345,HU,42,-28.69403225640946,0.024295237111501895,0.6924266070508835,0.002873462078295916
basic,-8.615000000000001e-4,0.0012396500000000001,HU,42.25,-28.452946621351444,0.024512213514294272,0.6924266070508835,0.0028991244524661105
basic,-8.764999999999999e-4,0.0012663499999999999,HU,42.5,-28.212297468571524,0.02472807873120294,0.6924266070508835,0.0029246554037370706
basic,-8.917e-4,0.00129345,HU,42.75,-27.9720896447772,0.02494271233624783,0.6924266070508835,0.002950040689008992
basic,-9.070000000000001e-4,0.0013211,HU,43,-27.732329541890067,0.025153222894494294,0.6924266070508835,0.0029749383306095236
basic,-9.225e-4,0.00134915,HU,43.25,-27.493022280964066,0.025362313054189352,0.6924266070508835,0.0029996679779091644
basic,-9.382e-4,0.0013777,HU,43.5,-27.254175854282533,0.025569867786487874,0.6924266070508835,0.0030242160261415617
basic,-9.539e-4,0.00140675,HU,43.75,-27.01579695618772,0.025770368716507466,0.6924266070508835,0.003047929802485057
basic,-9.699000000000001e-4,0.00143625,HU,44,-26.777893724213097,0.025971879123114286,0.6924266070508835,0.0030717629722997516
basic,-9.860000000000003e-4,0.0014663,HU,44.25,-26.540471700827528,0.02616890509701595,0.6924266070508835,0.003095065756374155
basic,-0.0010023000000000002,0.00149685,HU,44.5,-26.303540527810327,0.026364038671024298,0.6924266070508835,0.003118144721298102
basic,-0.0010186999999999998,0.0015278499999999999,HU,44.75,-26.06710334200415,0.026554558174499622,0.6924266070508835,0.0031406779678723015
basic,-0.0010351999999999998,0.0015593999999999998,HU,45,-25.831171270458096,0.026740428499178216,0.6924266070508835,0.0031626613437493634
basic,-0.001052,0.0015915,HU,45.25,-25.5957515675431,0.02692673064905534,0.6924266070508835,0.0031846957927370413
basic,-0.0010687999999999997,0.0016240999999999998,HU,45.5,-25.3608503312456,0.02710567683403529,0.6924266070508835,0.003205860232262193
basic,-0.0010858,0.0016572,HU,45.75,-25.126475066109634,0.02728232662678184,0.6924266070508835,0.0032267530713922022
basic,-0.001103,0.0016908000000000001,HU,46,-24.89263212752259,0.027456573236657417,0.6924266070508835,0.0032473616797153563
basic,-0.0011202999999999999,0.0017250499999999999,HU,46.25,-24.659334181346736,0.027625852083362747,0.6924266070508835,0.0032673827375232323
basic,-0.0011377000000000002,0.00175975,HU,46.5,-24.426585266940325,0.02779012605819801,0.6924266070508835,0.003286811855871561
basic,-0.0011554000000000002,0.0017950000000000002,HU,46.75,-24.19439450567349,0.027954203411855155,0.6924266070508835,0.003306217719312084
basic,-0.0011729999999999998,0.0018308,HU,47,-23.96276987275956,0.028108329060746957,0.6924266070508835,0.0033244465682568712
basic,-0.0011908,0.0018672,HU,47.25,-23.73172301116104,0.02825973576169057,0.6924266070508835,0.0033423538400223067
basic,-0.0012089000000000002,0.00190415,HU,47.5,-23.501256132496415,0.02841066853857492,0.6924266070508835,0.003360205059533301
basic,-0.0012268999999999997,0.00194165,HU,47.75,-23.271382248566518,0.028551658880766256,0.6924266070508835,0.0033768803609445794
basic,-0.0012451,0.00197975,HU,48,-23.042108526448335,0.028689729326280822,0.6924266070508835,0.003393210318437841
basic,-0.0012634999999999999,0.00201835,HU,48.25,-22.813442279478807,0.02882478432012147,0.6924266070508835,0.0034091836304703405
basic,-0.0012819999999999997,0.0020575999999999997,HU,48.5,-22.58539434988995,0.028954475556558907,0.6924266070508835,0.0034245225567002004
basic,-0.0013005,0.00209745,HU,48.75,-22.35797335333557,0.02907654434601291,0.6924266070508835,0.0034389599559249855
basic,-0.0013193,0.00213785,HU,49,-22.13118800917932,0.029197676340510275,0.6924266070508835,0.0034532865579276367
basic,-0.0013381,0.00217885,HU,49.25,-21.90504494062436,0.029311140635049457,0.6924266070508835,0.003466706280735964
basic,-0.0013568999999999999,0.0022204499999999997,HU,49.5,-21.67955745891574,0.02941699151600276,0.6924266070508835,0.003479225544943085
basic,-0.0013758999999999998,0.0022626499999999997,HU,49.75,-21.454731281051924,0.029519564769599337,0.6924266070508835,0.0034913571554766425
basic,-0.001395,0.0023055000000000003,HU,50,-21.230578727409316,0.029616657324735996,0.6924266070508835,0.0035028405492788777
basic,-0.0014142000000000002,0.0023489,HU,50.25,-21.007105773387252,0.029708248984724257,0.6924266070508835,0.003513673337633919
basic,-0.0014334999999999999,0.00239295,HU,50.5,-20.784323814312703,0.029794328187817257,0.6924266070508835,0.003523854153103325
basic,-0.0014528000000000002,0.0024376,HU,50.75,-20.562242186569982,0.029872825448648874,0.6924266070508835,0.003533138232168475
basic,-0.0014723000000000002,0.00248285,HU,51,-20.34087031601716,0.029947863366272066,0.6924266070508835,0.003542013165544715
basic,-0.0014918000000000002,0.0025288000000000003,HU,51.25,-20.1202187237836,0.03001534229214038,0.6924266070508835,0.003549994076933925
basic,-0.0015114000000000002,0.0025753,HU,51.5,-19.90029598369652,0.030077307349758924,0.6924266070508835,0.003557322848512862
basic,-0.001531,0.0026225,HU,51.75,-19.681112766955035,0.03013178364620816,0.6924266070508835,0.0035637659044622425
basic,-0.0015508,0.0026703,HU,52,-19.46267783383836,0.030182720784716528,0.6924266070508835,0.00356979037482279
basic,-0.0015705,0.0027187500000000002,HU,52.25,-19.245002956214407,0.030224277142734728,0.6924266070508835,0.0035747053554146383
basic,-0.0015904,0.0027678,HU,52.5,-19.028096088814294,0.030262284019650254,0.6924266070508835,0.003579200529469948
basic,-0.0016102,0.0028176,HU,52.75,-18.811970056353516,0.030291034184740433,0.6924266070508835,0.0035826008876863437
basic,-0.0016302,0.002868,HU,53,-18.596633912802414,0.030316232604650495,0.6924266070508835,0.003585581171587762
basic,-0.0016501000000000003,0.0029190500000000003,HU,53.25,-18.38209683188172,0.030332297982288033,0.6924266070508835,0.0035874812663760163
basic,-0.0016700999999999999,0.00297075,HU,53.5,-18.168369915382197,0.030342994595679806,0.6924266070508835,0.0035887463831890927
basic,-0.0016902000000000002,0.0030231,HU,53.75,-17.955464290311166,0.030348325743483937,0.6924266070508835,0.0035893769121680304
basic,-0.0017101,0.00307615,HU,54,-17.743389334043183,0.03034297010014725,0.6924266070508835,0.003588743486037541
basic,-0.0017301999999999999,0.0031298000000000003,HU,54.25,-17.53215628553319,0.030334136805229523,0.6924266070508835,0.003587698748838394
basic,-0.0017502,0.0031842,HU,54.5,-17.321775536826845,0.030316571544554343,0.6924266070508835,0.0035856212589084183
basic,-0.0017703000000000003,0.00323925,HU,54.75,-17.1122575401604,0.030293829523345958,0.6924266070508835,0.003582931499791182
basic,-0.0017903000000000003,0.0032949500000000005,HU,55,-16.903613651862422,0.030262539520929298,0.6924266070508835,0.0035792307482833277
basic,-0.0018103999999999998,0.0033512999999999998,HU,55.25,-16.695852732284564,0.03022617178652797,0.6924266070508835,0.0035749294399570848
basic,-0.0018304000000000003,0.0034084000000000002,HU,55.5,-16.48898872802166,0.03018144496777085,0.6924266070508835,0.003569639480571566
basic,-0.0018503999999999999,0.0034660999999999997,HU,55.75,-16.283029767544395,0.030130118281864147,0.6924266070508835,0.0035635689374078736
basic,-0.0018703999999999995,0.0035245,HU,56,-16.077986560426787,0.030072266062622255,0.6924266070508835,0.0035567266021232285
basic,-0.0018903000000000006,0.00358365,HU,56.25,-15.873873832689657,0.030006383705933268,0.6924266070508835,0.003548934521201946
basic,-0.0019102000000000004,0.0036433999999999998,HU,56.5,-15.670696736058694,0.029934164905219322,0.6924266070508835,0.0035403930122535404
basic,-0.0019300000000000003,0.0037039,HU,56.75,-15.468472361443217,0.029854151657585412,0.6924266070508835,0.0035309296334117466
basic,-0.0019498000000000002,0.003765,HU,57,-15.267206045301839,0.029767998347129527,0.6924266070508835,0.00352074005306814
basic,-0.0019695,0.00382685,HU,57.25,-15.06691248780592,0.02967428414473376,0.6924266070508835,0.0035096562259975855
basic,-0.001989,0.0038894000000000003,HU,57.5,-14.86760174880644,0.029571659878376007,0.6924266070508835,0.0034975185820495737
basic,-0.0020086,0.0039526000000000006,HU,57.75,-14.669283954530954,0.029464723751070877,0.6924266070508835,0.0034848709628803975
basic,-0.0020280000000000003,0.0040165,HU,58,-14.471971463114725,0.029349158127196667,0.6924266070508835,0.0034712027102828565
basic,-0.0020473999999999996,0.0040811,HU,58.25,-14.275675143017272,0.029228017287813556,0.6924266070508835,0.0034568750621721284
basic,-0.0020667,0.00414635,HU,58.5,-14.08040517295554,0.029099973370947215,0.6924266070508835,0.003441730968793524
basic,-0.0020857999999999996,0.0042123,HU,58.75,-13.886173168454164,0.028963779994761688,0.6924266070508835,0.0034256230172642543
basic,-0.0021046999999999997,0.00427895,HU,59,-13.692991399791346,0.02881963899914084,0.6924266070508835,0.0034085750797222805
basic,-0.0021236,0.0043463,HU,59.25,-13.500869363048016,0.028670446179368765,0.6924266070508835,0.0033909296495500374
basic,-0.0021424,0.0044142999999999995,HU,59.5,-13.309818630938873,0.028514955434923443,0.6924266070508835,0.0033725393471364788
basic,-0.0021609,0.00448305,HU,59.75,-13.119850072990246,0.028350684022724622,0.6924266070508835,0.0033531105318779534
basic,-0.0021793999999999997,0.0045524,HU,60,-12.930974546728423,0.02818176592713992,0.6924266070508835,0.0033331321410611458
basic,-0.0021976000000000005,0.0046225,HU,60.25,-12.743204813733927,0.028004466898661685,0.6924266070508835,0.003312162515100602
basic,-0.0022156,0.0046932,HU,60.5,-12.556549104267676,0.02782029019541546,0.6924266070508835,0.0032903794483186343
basic,-0.0022335000000000002,0.0047646500000000005,HU,60.75,-12.371020734297158,0.027630674810052706,0.6924266070508835,0.003267953134189623
basic,-0.0022511999999999996,0.0048368,HU,61,-12.186629793630898,0.027434540991421872,0.6924266070508835,0.0032447558676834136
basic,-0.0022687,0.0049095499999999995,HU,61.25,-12.003386984292522,0.02723208405126444,0.6924266070508835,0.003220810748837268
basic,-0.0022860000000000003,0.0049830000000000004,HU,61.5,-11.821303566858866,0.02702349995383937,0.6924266070508835,0.00319614095486342
basic,-0.0023031,0.00505715,HU,61.75,-11.64039014502308,0.02680898254300266,0.6924266070508835,0.0031707694121884287
basic,-0.0023198999999999997,0.00513195,HU,62,-11.460657280136907,0.026587578824189606,0.6924266070508835,0.003144583407619582
basic,-0.0023365,0.00520745,HU,62.25,-11.282117187237393,0.02636066680798017,0.6924266070508835,0.0031177459221200556
basic,-0.0023527,0.00528355,HU,62.5,-11.104778030044164,0.026126211271284908,0.6924266070508835,0.0030900162444614907
basic,-0.0023689,0.00536035,HU,62.75,-10.928651340522718,0.02588888216056427,0.6924266070508835,0.003061946701587649
basic,-0.0023845999999999997,0.0054378,HU,63,-10.753749056352246,0.025643389999777565,0.6924266070508835,0.003032911693149491
basic,-0.0024002,0.0055159,HU,63.25,-10.580079766889751,0.02539430745648878,0.6924266070508835,0.003003452040657892
basic,-0.0024154,0.0055946,HU,63.5,-10.407654705218564,0.025138649174984918,0.6924266070508835,0.0029732146581811494
basic,-0.0024304,0.005674,HU,63.75,-10.236484447342578,0.024878751800821403,0.6924266070508835,0.0029424759069814756
basic,-0.0024449,0.00575405,HU,64,-10.066579463036778,0.024611780129178615,0.6924266070508835,0.002910900459871242
basic,-0.0024592,0.0058347,HU,64.25,-9.897948619873725,0.024341035245993466,0.6924266070508835,0.002878878745032456
basic,-0.0024732,0.005916,HU,64.5,-9.730603206226062,0.0240657278496383,0.6924266070508835,0.0028463174096698784
basic,-0.0024868,0.0059979000000000005,HU,64.75,-9.564551918295926,0.023785127710418307,0.6924266070508835,0.0028131300875823126
basic,-0.0025001,0.00608045,HU,65,-9.399805780147771,0.02350045443094744,0.6924266070508835,0.002779461024402995
basic,-0.0025129999999999996,0.0061636,HU,65.25,-9.236373763225739,0.02321100726698628,0.6924266070508835,0.002745227341253677
basic,-0.0025255,0.00624735,HU,65.5,-9.074265677839058,0.02291705796938254,0.6924266070508835,0.0027104611788272897
basic,-0.0025375999999999992,0.0063317,HU,65.75,-8.913490742423457,0.02261887410797376,0.6924266070508835,0.0026751941833176086
basic,-0.0025495000000000006,0.0064166499999999994,HU,66,-8.754058938998906,0.022318473264977715,0.6924266070508835,0.0026396649795203506
basic,-0.0025607999999999994,0.0065022,HU,66.25,-8.59597963981466,0.022012584661637375,0.6924266070508835,0.0026034867237639888
basic,-0.0025716999999999997,0.00658835,HU,66.5,-8.439260794399953,0.021703246984958357,0.6924266070508835,0.002566900536963428
basic,-0.0025822000000000006,0.006675,HU,66.75,-8.283911946523355,0.021390717428312615,0.6924266070508835,0.002529936838060361
basic,-0.0025923000000000005,0.00676225,HU,67,-8.129942443646152,0.021075249796663927,0.6924266070508835,0.0024926256452404657
basic,-0.0026018000000000005,0.0068501,HU,67.25,-7.977360638465407,0.020755496909159298,0.6924266070508835,0.0024548076238540763
basic,-0.0026109999999999996,0.0069385,HU,67.5,-7.826174350413053,0.02043414122892848,0.6924266070508835,0.0024168000359243796
basic,-0.0026198000000000003,0.0070274000000000005,HU,67.75,-7.67639282257782,0.020110613916589373,0.6924266070508835,0.002378535603310165
basic,-0.0026279000000000007,0.00711685,HU,68,-7.528023924177154,0.01978289407034515,0.6924266070508835,0.002339775308600305
basic,-0.0026356999999999995,0.00720685,HU,68.25,-7.3810761157446825,0.019454302318268255,0.6924266070508835,0.002300911891276966
basic,-0.0026428999999999992,0.007297349999999999,HU,68.5,-7.2355561875762175,0.01912285144814518,0.6924266070508835,0.0022617103184853203
basic,-0.0026495999999999994,0.0073883,HU,68.75,-7.0914722452053685,0.01878956486089614,0.6924266070508835,0.002222291630564329
basic,-0.0026558,0.0074798,HU,69,-6.94883216460264,0.01845470846275169,0.6924266070508835,0.0021826872769485617
