educ,period,delta,p,transition,age,time_mid,effect,cc,rate_effect,cc_total
basic,2000-2004,-0.008117457797634411,0.019761570910130935,HD,85.25,2002,-0.5238962071987585,0.004252705352276656,1.0811232705087916,6.837030666050998e-4
basic,2000-2004,-0.00823273622270583,0.020356232088953145,HD,85.5,2002,-0.495212597115404,0.004076954686212215,1.0811232705087916,6.554478127390358e-4
basic,2000-2004,-0.008348785387268472,0.020969967081101465,HD,85.75,2002,-0.4676677468370807,0.0039044576508901903,1.0811232705087916,6.277156417418562e-4
basic,2000-2004,-0.008465620536658128,0.021603345680506935,HD,86,2002,-0.4412382865662925,0.00373535590031545,1.0811232705087916,6.005293271822673e-4
basic,2000-2004,-0.00858326288633314,0.02225695086360194,HD,86.25,2002,-0.41590049901021725,0.0035697833175618305,1.0811232705087916,5.739103933043832e-4
basic,2000-2004,-0.008701740312552771,0.022931378828746476,HD,86.5,2002,-0.39163034088244253,0.003407865524875534,1.0811232705087916,5.478790362675536e-4
basic,2000-2004,-0.008821088092050802,0.02362723901659735,HD,86.75,2002,-0.3684034654652473,0.0032497194222857423,1.0811232705087916,5.224540499692667e-4
basic,2000-2004,-0.008941349692915563,0.024345154110179672,HD,87,2002,-0.346195246217812,0.0030954527584584612,1.0811232705087916,4.976527570517628e-4
basic,2000-2004,-0.009062577618908468,0.025085760013394125,HD,87.25,2002,-0.3249808014109246,0.002945163737441583,1.0811232705087916,4.734909456788422e-4
basic,2000-2004,-0.009184834309464311,0.025849705806671525,HD,87.5,2002,-0.3047350197636448,0.00279894066482041,1.0811232705087916,4.4998281264865326e-4
basic,2000-2004,-0.009308193097624078,0.026637653678465337,HD,87.75,2002,-0.2854325870519916,0.002656861636634332,1.0811232705087916,4.271409133811456e-4
basic,2000-2004,-0.009432739228144832,0.027450278831258584,HD,88,2002,-0.2670480136540546,0.0025189942741927576,1.0811232705087916,4.0497611928470075e-4
basic,2000-2004,-0.009558570938019359,0.028288269360747298,HD,88.25,2002,-0.2495556629899984,0.002385395507674352,1.0811232705087916,3.834975829656037e-4
basic,2000-2004,-0.009685800601614902,0.02915232610685778,HD,88.5,2002,-0.23292978080926552,0.002256111411096411,1.0811232705087916,3.6271271169623906e-4
basic,2000-2004,-0.00981455594260482,0.030043162475249442,HD,88.75,2002,-0.2171445252709058,0.002131177090901671,1.0811232705087916,3.426271495033071e-4
basic,2000-2004,-0.009944981314821248,0.030961504227958785,HD,89,2002,-0.2021739977563967,0.002010616630030078,1.0811232705087916,3.232447681762995e-4
basic,2000-2004,-0.010077239054095181,0.031908089241847334,HD,89.25,2002,-0.18799227434761484,0.00189444308892396,1.0811232705087916,3.045676674290999e-4
basic,2000-2004,-0.010211510903079611,0.03288366723353048,HD,89.5,2002,-0.17457343789580737,0.0017826585644611283,1.0811232705087916,2.865961843745977e-4
basic,2000-2004,-0.010347999510960968,0.033888999449484425,HD,89.75,2002,-0.16189161060054616,0.0016752543073231352,1.0811232705087916,2.6932891239386266e-4
basic,2000-2004,-0.010486930009859792,0.0349248583200555,HD,90,2002,-0.14992098701078008,0.0015722108977911497,1.0811232705087916,2.527627293986668e-4
basic,2000-2004,-0.01062855166960329,0.035992027076131645,HD,90.25,2002,-0.13863586735329386,0.0014734984794247516,1.0811232705087916,2.3689283539978404e-4
basic,2000-2004,-0.01077313963241075,0.03709129932727734,HD,90.5,2002,-0.12801069108719948,0.0013790770495237983,1.0811232705087916,2.2171279920424545e-4
basic,2000-2004,-0.010920996728878474,0.038223478600184685,HD,90.75,2002,-0.1180200705766037,0.0012888968047090957,1.0811232705087916,2.0721461397398878e-4
basic,2000-2004,-0.01107245537647436,0.03938937783635329,HD,91,2002,-0.10863882476739169,0.001202898539389562,1.0811232705087916,1.933887612870145e-4
basic,2000-2004,-0.011227879561554278,0.04058981884797938,HD,91.25,2002,-0.0998420127482217,0.0011210140943202001,1.0811232705087916,1.802242832515897e-4
basic,2000-2004,-0.011387666905696071,0.04182563173111392,HD,91.5,2002,-0.09160496707043396,0.0010431668519053593,1.0811232705087916,1.6770886213564432e-4
basic,2000-2004,-0.011552250816908312,0.04309765423523715,HD,91.75,2002,-0.08390332669672508,9.692722743735672e-4,1.0811232705087916,1.5582890688858539e-4
basic,2000-2004,-0.011722102726005691,0.04440673108849605,HD,92,2002,-0.07671306944422694,8.992384804524365e-4,1.0811232705087916,1.4456964585272898e-4
basic,2000-2004,-0.011897734408160159,0.045753713277960725,HD,92.25,2002,-0.0700105437841507,8.329668557146931e-4,1.0811232705087916,1.3391522488800326e-4
basic,2000-2004,-0.012079700389325695,0.0471394572843759,HD,92.5,2002,-0.06377249985751109,7.703526913570495e-4,1.0811232705087916,1.2384881006777149e-4
basic,2000-2004,-0.012268600436900187,0.048564824271015855,HD,92.75,2002,-0.05797611956473093,7.112858458216354e-4,1.0811232705087916,1.1435269404702884e-4
basic,2000-2004,-0.012465082133629596,0.050030679226394315,HD,93,2002,-0.05259904558623194,6.556514233829084e-4,1.0811232705087916,1.0540840515812235e-4
basic,2000-2004,-0.012669843533372672,0.05153789006073696,HD,93.25,2002,-0.04761940919153972,6.033304636084568e-4,1.0811232705087916,9.699681825465528e-5
basic,2000-2004,-0.012883635896934163,0.05308732665628914,HD,93.5,2002,-0.04301585669604473,5.542006354665376e-4,1.0811232705087916,8.909826630244222e-5
basic,2000-2004,-0.01310726650574031,0.05467985987171409,HD,93.75,2002,-0.038767574427447764,5.081369298016807e-4,1.0811232705087916,8.169265170809999e-5
basic,2000-2004,-0.013341601550663489,0.05631636050102429,HD,94,2002,-0.03485431206813578,4.650123439355495e-4,1.0811232705087916,7.475955638162395e-5
basic,2000-2004,-0.013587569092818039,0.0579976981876952,HD,94.25,2002,-0.03125640424533501,4.246985522765405e-4,1.0811232705087916,6.827834954960394e-5
basic,2000-2004,-0.013846162092633903,0.059724740294823775,HD,94.5,2002,-0.027954790247906664,3.8706655703809716e-4,1.0811232705087916,6.22282923705383e-5
basic,2000-2004,-0.014118441502975858,0.061498350732420895,HD,94.75,2002,-0.0249310317571027,3.5198731347148787e-4,1.0811232705087916,5.658863845286484e-5
basic,2000-2004,-0.01440553942151268,0.06331938874316789,HD,95,2002,-0.022167328488482668,3.1933232441045816e-4,1.0811232705087916,5.1338729439293095e-5
basic,2000-2004,-0.014708662296955784,0.06518870764821139,HD,95.25,2002,-0.01964653165348277,2.889741993975304e-4,1.0811232705087916,4.6458084896964724e-5
basic,2000-2004,-0.015029094183172748,0.06710715355483615,HD,95.5,2002,-0.01735215516177697,2.6078717420737325e-4,1.0811232705087916,4.1926485840691345e-5
basic,2000-2004,-0.01536820003455814,0.06907556402812176,HD,95.75,2002,-0.015268384499504854,2.3464758719293747e-4,1.0811232705087916,3.772405131463298e-5
basic,2000-2004,-0.01572742903538636,0.07109476672896756,HD,96,2002,-0.013380083233563711,2.1043430954343614e-4,1.0811232705087916,3.3831307564431174e-5
basic,2000-2004,-0.01610831795520838,0.07316557802116075,HD,96.25,2002,-0.01167279710834927,1.88029127247927e-4,1.0811232705087916,3.0229249445101258e-5
basic,2000-2004,-0.016512494521667323,0.07528880155045425,HD,96.5,2002,-0.010132755718430522,1.6731707328997722e-4,1.0811232705087916,2.6899393827627164e-5
basic,2000-2004,-0.016941680801413575,0.07746522679892293,HD,96.75,2002,-0.008746871758484612,1.4818670934314533e-4,1.0811232705087916,2.38238248868543e-5
basic,2000-2004,-0.017397696579086783,0.07969562761817447,HD,97,2002,-0.0075027378701992345,1.3053035697815007e-4,1.0811232705087916,2.0985231272428373e-5
basic,2000-2004,-0.017882462723620485,0.08198076074529939,HD,97.25,2002,-0.006388621124552392,1.1424427911514254e-4,1.0811232705087916,1.8366935280690616e-5
basic,2000-2004,-0.018398004530397347,0.0843213643057596,HD,97.5,2002,-0.0053934551966643846,9.922881314272646e-5,1.0811232705087916,1.595291425608577e-5
basic,2000-2004,-0.018946455027063547,0.08671815630772553,HD,97.75,2002,-0.004506830309030354,8.538845776465052e-5,1.0811232705087916,1.3727814553415535e-5
basic,2000-2004,-0.01953005823008791,0.08917183313268809,HD,98,2002,-0.003718981037119447,7.263191621153553e-5,1.0811232705087916,1.1676958484943496e-5
basic,2000-2004,-0.02015117233842978,0.09168306802747839,HD,98.25,2002,-0.0030207720887974283,6.087209895647548e-5,1.0811232705087916,9.78634475697952e-6
basic,2000-2004,-0.020812272849981273,0.09425250960313548,HD,98.5,2002,-0.002403682185522446,5.002608948973245e-5,1.0811232705087916,8.042642967512645e-6
basic,2000-2004,-0.021515955585750937,0.09688078034635889,HD,98.75,2002,-0.0018597862087567163,4.001507746660163e-5,1.0811232705087916,6.43318285846209e-6
basic,2000-2004,-0.02226493960608636,0.09956847514957398,HD,99,2002,-0.001381735700365504,3.076426192021138e-5,1.0811232705087916,4.9459387552986295e-6
basic,2000-2004,-0.023062070002579996,0.10231615986591333,HD,99.25,2002,-9.627379234606018e-4,2.22027293849869e-5,1.0811232705087916,3.5695099730791747e-6
basic,2000-2004,-0.0239103205486908,0.10512436989568316,HD,99.5,2002,-5.965337854129467e-4,1.4263314027347488e-5,1.0811232705087916,2.2930983298027974e-6
basic,2000-2004,-0.02480541465509281,0.10799839080301163,HD,99.75,2002,-2.773765545682283e-4,6.88044045166588e-6,1.0811232705087916,1.1061613365429592e-6
basic,2000-2004,-8.01814556359233e-4,9.795172568918935e-4,HU,40,2002,-28.566864632154648,0.02290532789160534,1.0811232705087916,0.0036824660125353366
basic,2000-2004,-8.139612515886342e-4,0.0010020350613210228,HU,40.25,2002,-28.323039895347744,0.023053857002012068,1.0811232705087916,0.003706344884889106
basic,2000-2004,-8.263224233773473e-4,0.0010249888718739763,HU,40.5,2002,-28.07965560812114,0.02320284906970398,1.0811232705087916,0.003730298186409575
basic,2000-2004,-8.389030710269074e-4,0.0010483846138769361,HU,40.75,2002,-27.836719517893492,0.023352309490875505,1.0811232705087916,0.003754326784637373
basic,2000-2004,-8.517082383036562e-4,0.001072228257799162,HU,41,2002,-27.594234369077906,0.023502236741825545,1.0811232705087916,0.003778430434608641
basic,2000-2004,-8.647430082349644e-4,0.0010965258202022478,HU,41.25,2002,-27.352205943570958,0.023652628849505825,1.0811232705087916,0.003802608819118437
basic,2000-2004,-8.780124976391838e-4,0.0011212833647295081,HU,41.5,2002,-27.110642369074505,0.023803482819073785,1.0811232705087916,0.0038268614566890017
basic,2000-2004,-8.915218513862334e-4,0.0011465070031350434,HU,41.75,2002,-26.869551841427256,0.023954792603587603,1.0811232705087916,0.003851187375159716
basic,2000-2004,-9.052762363855218e-4,0.001172202896351969,HU,42,2002,-26.628942623510582,0.024106548957137663,1.0811232705087916,0.0038755850880751994
basic,2000-2004,-9.192808352980912e-4,0.0011983772555993844,HU,42.25,2002,-26.388823044150723,0.024258739290560393,1.0811232705087916,0.0039000525714885676
basic,2000-2004,-9.335408399696826e-4,0.0012250363435275888,HU,42.5,2002,-26.149201497020268,0.024411347530064784,1.0811232705087916,0.00392458724123297
basic,2000-2004,-9.480614445815383e-4,0.0012521864754011709,HU,42.75,2002,-25.91008643954136,0.024564353979104107,1.0811232705087916,0.00394918593071484
basic,2000-2004,-9.62847838515488e-4,0.001279834020319486,HU,43,2002,-25.6714863917934,0.024717735183818042,1.0811232705087916,0.003973844869281172
basic,2000-2004,-9.779051989301513e-4,0.0013079854024742844,HU,43.25,2002,-25.433409935427758,0.024871463802376568,1.0811232705087916,0.003998559661214068
basic,2000-2004,-9.93238683044668e-4,0.001336647102444106,HU,43.5,2002,-25.195865712591882,0.025025508478545063,1.0811232705087916,0.00402332526540393
basic,2000-2004,-0.0010088534201264667,0.0013658256585252168,HU,43.75,2002,-24.9588624248653,0.025179833719791316,1.0811232705087916,0.004048135975752849
basic,2000-2004,-0.0010247545031795528,0.0013955276680989537,HU,44,2002,-24.722408832209734,0.025334399780252873,1.0811232705087916,0.004072985402359388
basic,2000-2004,-0.0010409469803295145,0.0014257597890353427,HU,44.25,2002,-24.486513751935536,0.025489162548874428,1.0811232705087916,0.004097866453534544
basic,2000-2004,-0.001057435845901351,0.0014565287411329646,HU,44.5,2002,-24.251186057686457,0.025644073443020728,1.0811232705087916,0.004122771318698001
basic,2000-2004,-0.001074226031186358,0.0014878413075952509,HU,44.75,2002,-24.016434678444732,0.0257990793078721,1.0811232705087916,0.004147691452204058
basic,2000-2004,-0.001091322394893689,0.0015197043365432954,HU,45,2002,-23.78226859755826,0.025954122321892256,1.0811232705087916,0.004172617558143782
basic,2000-2004,-0.001108729713282537,0.0015521247425655815,HU,45.25,2002,-23.548696851791487,0.026109139908664154,1.0811232705087916,0.00419753957617095
basic,2000-2004,-0.0011264526699702598,0.00158510950830502,HU,45.5,2002,-23.31572853040154,0.026264064655372576,1.0811232705087916,0.0042224466683965746
basic,2000-2004,-0.001144495845412,0.00161866568608392,HU,45.75,2002,-23.08337277424095,0.026418824238215243,1.0811232705087916,0.004247327207397334
basic,2000-2004,-0.0011628637060467398,0.00165280039956761,HU,46,2002,-22.851638774888123,0.026573341355007784,1.0811232705087916,0.004272168765380532
basic,2000-2004,-0.0011815605931049101,0.001687520845467595,HU,46.25,2002,-22.6205357738066,0.026727533665249766,1.0811232705087916,0.0042969581045485825
basic,2000-2004,-0.0012005907110720201,0.00172283429528535,HU,46.5,2002,-22.390073061533975,0.02688131373790156,1.0811232705087916,0.004321681168703145
basic,2000-2004,-0.00121995811580285,0.0017587480970979751,HU,46.75,2002,-22.160259976901106,0.027034589007121582,1.0811232705087916,0.00434632307612905
basic,2000-2004,-0.0012396667022802799,0.0017952696773871999,HU,47,2002,-21.931105906282205,0.02718726173620043,1.0811232705087916,0.0043708681137960255
basic,2000-2004,-0.00125972019201278,0.00183240654291332,HU,47.25,2002,-21.702620282876097,0.02733922898992513,1.0811232705087916,0.004395299732915726
basic,2000-2004,-0.00128012212006384,0.0018701662826361102,HU,47.5,2002,-21.474812586018892,0.02749038261558814,1.0811232705087916,0.004419600545888567
basic,2000-2004,-0.0013008758217067798,0.0019085565696846,HU,47.75,2002,-21.247692340528005,0.02764060923285722,1.0811232705087916,0.0044437523246751215
basic,2000-2004,-0.0013219844186977802,0.00194758516337832,HU,48,2002,-21.021269116077477,0.027789790232707282,1.0811232705087916,0.004467736000624385
basic,2000-2004,-0.0013434508051596101,0.001987259911302435,HU,48.25,2002,-20.795552526604215,0.0279378017856054,1.0811232705087916,0.004491531665789679
basic,2000-2004,-0.00136527763306817,0.002027588751439825,HU,48.5,2002,-20.57055222974471,0.028084514859131025,1.0811232705087916,0.004515118575761428
basic,2000-2004,-0.0013874672973338,0.0020685797143632,HU,48.75,2002,-20.346277926301646,0.0282297952452081,1.0811232705087916,0.004538475154045248
basic,2000-2004,-0.0014100219204684402,0.00211024092549081,HU,49,2002,-20.122739359739622,0.028373503597105932,1.0811232705087916,0.0045615789980105285
basic,2000-2004,-0.00143294333682957,0.002152580607409525,HU,49.25,2002,-19.899946315709077,0.028515495476361473,1.0811232705087916,0.004584406886434085
basic,2000-2004,-0.0014562330764315199,0.0021956070822693897,HU,49.5,2002,-19.677908621597464,0.028655621409767202,1.0811232705087916,0.004606934788662042
basic,2000-2004,-0.0014798923483139402,0.00223932877425431,HU,49.75,2002,-19.45663614610639,0.028793726956551278,1.0811232705087916,0.0046291378754103165
basic,2000-2004,-0.0015039220234568799,0.0022837542121335,HU,50,2002,-19.236138798853624,0.028929652785869335,1.0811232705087916,0.004650990531222892
basic,2000-2004,-0.0015283226172313601,0.00232889203189913,HU,50.25,2002,-19.01642652999845,0.029063234764715104,1.0811232705087916,0.0046724663686051205
basic,2000-2004,-0.00155309427137387,0.002374750979495755,HU,50.5,2002,-18.797509329888967,0.02919430405634743,1.0811232705087916,0.004693538243847737
basic,2000-2004,-0.00157823673547248,0.00242133991364749,HU,50.75,2002,-18.579397228729746,0.029322687229316878,1.0811232705087916,0.004714178274554947
basic,2000-2004,-0.0016037493479515701,0.002468667808789635,HU,51,2002,-18.36210029626823,0.029448206377161508,1.0811232705087916,0.004734357858887797
basic,2000-2004,-0.0016296310165420397,0.00251674375811149,HU,51.25,2002,-18.14562864149808,0.029570679248838872,1.0811232705087916,0.004754047696533596
basic,2000-2004,-0.0016558801982223801,0.0025655769767179704,HU,51.5,2002,-17.92999241237776,0.029689919389933858,1.0811232705087916,0.004773217811407748
basic,2000-2004,-0.00168249487861601,0.0026151768049177846,HU,51.75,2002,-17.7152017955625,0.029805736294683048,1.0811232705087916,0.004791837576094559
basic,2000-2004,-0.0017094725508292699,0.0026655527116468047,HU,52,2002,-17.501267016147732,0.02991793556883823,1.0811232705087916,0.0048098757380306304
basic,2000-2004,-0.0017368101937133798,0.00271671429803539,HU,52.25,2002,-17.28819833742212,0.030026319103373444,1.0811232705087916,0.004827300447431567
basic,2000-2004,-0.00176450424953365,0.002768671301129485,HU,52.5,2002,-17.076006060628217,0.03013068525904085,1.0811232705087916,0.004844079286962829
basic,2000-2004,-0.00179255060102746,0.00282143359777532,HU,52.75,2002,-16.864700524728843,0.030230829061750807,1.0811232705087916,0.004860179303150793
basic,2000-2004,-0.00182094454783213,0.002875011208678785,HU,53,2002,-16.65429210617717,0.030326542408747,1.0811232705087916,0.004875567039529309
